Voyage_ID,Carrier,Vessel_Name,Vessel_Type,Origin_Port,Destination_Port,Distance_NM,Scheduled_Transit_Days,Departure_Delay_Hours,Average_Speed_Knots,Vessel_Age,Cargo_Load_Percentage,Port_Congestion_Index,Weather_Severity,Fuel_Price_USD,Historical_Route_Delay,Season,Customs_Clearance_Risk,Actual_Delay_Hours,Late_Arrival
V11643,COSCO,Kayla Voyager,Bulk Carrier,Los Angeles,Dubai,9366,26.9,12.9,17.3,12,45.1,12.7,4.3,795.97,0.6,Spring,High,15.5,1
V11644,Hapag-Lloyd,Autumn Voyager,Oil Tanker,Hamburg,Busan,1201,3.2,8.7,13.8,1,55.8,78.3,8.2,583.16,15.9,Autumn,Medium,32.9,1
V11645,Hapag-Lloyd,Michael Voyager,LNG Carrier,Shanghai,Singapore,6699,21.6,0.0,15.8,23,86.5,76.8,2.0,540.2,14.5,Spring,Medium,17.3,1
V11646,MSC,Nicole Voyager,LNG Carrier,Dubai,Hamburg,2512,5.7,7.8,21.8,30,77.4,30.0,3.9,513.92,10.5,Autumn,High,11.8,0
V11647,Maersk,Michelle Voyager,Container,Singapore,Shanghai,2724,9.0,0.0,17.3,24,56.0,19.4,1.2,652.96,5.2,Spring,Low,2.6,0
V11648,MSC,Elijah Voyager,Container,Busan,Colombo,8552,22.5,0.0,23.4,15,52.5,89.3,2.3,667.59,8.7,Spring,High,16.7,1
V11649,COSCO,Kendra Voyager,Bulk Carrier,Hamburg,Los Angeles,654,2.1,7.5,23.6,24,72.3,28.9,8.0,569.22,10.7,Winter,Low,21.1,1
V11650,MSC,Jamie Voyager,Bulk Carrier,Singapore,Mumbai,3138,8.4,0.0,22.5,8,97.5,43.3,6.8,707.59,12.6,Autumn,Medium,24.1,1
V11651,MSC,Hunter Voyager,Bulk Carrier,Colombo,Shanghai,7127,18.7,1.2,17.4,27,69.1,85.4,7.0,801.57,9.6,Autumn,Medium,30.2,1
V11652,ONE,Anthony Voyager,Oil Tanker,Los Angeles,Dubai,4382,10.1,7.2,20.8,19,83.5,87.1,7.7,584.17,6.5,Summer,Medium,28.7,1
V11653,CMA CGM,Carolyn Voyager,Container,Rotterdam,Busan,1390,3.9,15.9,23.6,17,59.1,80.7,4.9,786.54,8.6,Spring,High,28.5,1
V11654,Evergreen,Megan Voyager,LNG Carrier,Colombo,Mumbai,4391,15.1,7.6,19.2,29,40.7,55.1,6.1,782.36,3.1,Autumn,Medium,23.3,1
V11655,Yang Ming,Kimberly Voyager,Oil Tanker,Shanghai,Colombo,1476,5.2,4.4,13.1,13,83.6,78.1,8.0,521.88,6.0,Summer,High,29.4,1
V11656,COSCO,Amber Voyager,Oil Tanker,Mumbai,Colombo,1283,2.9,1.4,15.9,19,77.2,69.7,3.3,634.76,0.8,Autumn,High,17.2,1
V11657,Evergreen,Stephanie Voyager,Bulk Carrier,Shanghai,Dubai,8363,25.5,3.3,17.2,24,63.7,20.4,6.8,608.07,5.9,Spring,High,15.9,1
V11658,CMA CGM,Mark Voyager,Oil Tanker,Busan,Shanghai,1237,3.2,10.8,19.7,5,95.7,13.7,4.2,801.83,11.1,Spring,High,19.5,1
V11659,Maersk,Leslie Voyager,Container,Colombo,Antwerp,2755,6.6,7.9,15.2,20,61.1,58.4,9.4,831.12,0.0,Winter,High,28.9,1
V11660,Hapag-Lloyd,Jerry Voyager,Oil Tanker,Singapore,Shanghai,4042,13.3,3.0,23.4,28,80.3,71.9,1.3,582.52,2.2,Summer,Medium,13.4,1
V11661,Evergreen,Jason Voyager,LNG Carrier,Singapore,Colombo,2706,6.2,14.3,20.6,17,98.1,52.5,3.0,617.24,17.0,Summer,Low,26.0,1
V11662,MSC,Kevin Voyager,Oil Tanker,Hamburg,Mumbai,10865,42.5,5.8,23.9,7,41.2,89.0,5.2,589.72,6.7,Spring,Medium,21.5,1
V11663,ONE,Roger Voyager,LNG Carrier,Colombo,Singapore,6453,22.5,4.7,17.8,10,87.9,48.4,10.0,819.15,13.5,Autumn,Medium,35.5,1
V11664,ONE,Joseph Voyager,Oil Tanker,Dubai,Hamburg,3095,9.5,1.9,17.9,4,43.0,70.8,6.0,831.2,0.0,Spring,Low,19.3,1
V11665,Yang Ming,Sharon Voyager,LNG Carrier,Mumbai,Antwerp,583,1.6,10.5,22.3,4,43.0,44.3,7.0,466.82,20.4,Spring,Low,31.9,1
V11666,MSC,Jeff Voyager,LNG Carrier,Rotterdam,Mumbai,4702,18.7,12.4,18.8,28,80.6,22.5,1.9,774.71,2.9,Winter,Low,12.3,1
V11667,Maersk,Michael Voyager,Container,Dubai,Hamburg,1948,6.5,0.0,12.9,19,98.9,91.1,9.5,646.14,4.0,Winter,Medium,32.4,1
V11668,CMA CGM,Derrick Voyager,Bulk Carrier,Antwerp,Los Angeles,2301,7.7,14.1,16.6,29,53.1,88.4,9.0,669.72,10.1,Spring,High,38.1,1
V11669,CMA CGM,Rachel Voyager,Oil Tanker,Colombo,Los Angeles,5525,14.9,0.7,13.8,2,46.9,60.8,7.4,812.59,7.3,Summer,Low,24.4,1
V11670,Maersk,Scott Voyager,Bulk Carrier,Singapore,Hamburg,548,1.6,0.0,23.6,18,88.8,59.8,2.5,482.42,13.5,Spring,Low,14.9,1
V11671,MSC,Mary Voyager,Oil Tanker,Los Angeles,Mumbai,7266,18.7,10.3,17.5,8,58.1,15.6,2.7,552.16,7.9,Spring,Medium,15.5,1
V11672,MSC,Nicholas Voyager,Container,Colombo,Rotterdam,1726,3.9,2.5,12.1,7,81.8,70.2,6.6,632.96,5.9,Autumn,High,25.4,1
V11673,Hapag-Lloyd,Scott Voyager,Bulk Carrier,Hamburg,Colombo,9538,31.0,5.3,15.1,29,53.9,92.7,9.9,692.34,1.4,Autumn,Medium,33.6,1
V11674,ONE,Julie Voyager,Oil Tanker,Singapore,Los Angeles,1666,5.4,7.9,21.7,22,56.0,69.0,4.7,673.26,16.2,Spring,High,28.7,1
V11675,MSC,Jodi Voyager,Bulk Carrier,Shanghai,Rotterdam,2944,11.0,5.7,12.8,24,43.7,52.3,8.8,634.9,4.7,Summer,High,27.3,1
V11676,COSCO,Omar Voyager,Container,Busan,Los Angeles,4773,13.0,3.4,19.5,7,95.4,86.9,3.5,589.11,11.0,Autumn,Low,24.5,1
V11677,MSC,Sean Voyager,LNG Carrier,Shanghai,Rotterdam,5538,14.3,12.2,19.0,16,74.0,95.1,6.8,468.47,5.5,Summer,Low,30.7,1
V11678,Maersk,Raymond Voyager,LNG Carrier,Singapore,Antwerp,3644,13.0,3.9,16.9,10,75.8,1.2,0.6,736.42,0.0,Summer,Low,1.1,0
V11679,ONE,Jamie Voyager,Bulk Carrier,Antwerp,Singapore,3656,8.9,5.8,19.4,15,73.8,69.8,9.3,607.64,10.3,Summer,Low,33.0,1
V11680,Hapag-Lloyd,Oscar Voyager,Bulk Carrier,Colombo,Dubai,4747,17.0,2.1,21.0,12,93.3,53.1,4.9,633.32,5.1,Winter,Medium,17.0,1
V11681,Maersk,Lisa Voyager,Container,Dubai,Los Angeles,1073,3.5,4.1,21.6,30,88.8,43.4,8.3,735.69,12.1,Winter,Medium,24.3,1
V11682,ONE,Christopher Voyager,LNG Carrier,Shanghai,Hamburg,11460,30.1,0.3,19.8,7,81.2,37.5,9.5,563.18,6.2,Summer,Low,21.1,1
V11683,Hapag-Lloyd,Gregory Voyager,Container,Busan,Mumbai,9570,37.6,0.0,19.2,16,93.6,37.4,2.0,768.3,0.0,Summer,High,7.9,0
V11684,Hapag-Lloyd,Robin Voyager,Container,Hamburg,Busan,4341,11.9,9.2,22.5,21,68.1,2.5,9.0,495.36,11.9,Winter,High,27.8,1
V11685,Hapag-Lloyd,Jenny Voyager,Bulk Carrier,Shanghai,Antwerp,2785,7.6,6.5,13.3,10,56.8,11.3,9.8,814.53,9.4,Summer,Medium,25.7,1
V11686,Evergreen,David Voyager,Oil Tanker,Singapore,Dubai,6545,14.7,5.0,23.9,6,41.7,55.1,4.1,792.77,20.5,Summer,High,22.9,1
V11687,CMA CGM,Katherine Voyager,Container,Busan,Los Angeles,7676,21.0,7.7,22.8,5,63.4,77.5,1.3,636.8,1.1,Spring,High,14.7,1
V11688,Yang Ming,David Voyager,LNG Carrier,Rotterdam,Hamburg,943,2.9,9.3,15.8,16,47.4,70.2,2.1,775.43,14.7,Autumn,Medium,24.3,1
V11689,Hapag-Lloyd,Tracy Voyager,Oil Tanker,Colombo,Antwerp,4656,15.6,5.4,13.9,9,55.7,51.6,5.0,702.02,7.0,Spring,High,20.7,1
V11690,ONE,Cassidy Voyager,LNG Carrier,Singapore,Busan,5153,12.5,6.5,13.9,19,41.1,21.6,8.7,739.72,15.6,Winter,Medium,30.5,1
V11691,Hapag-Lloyd,Kara Voyager,Bulk Carrier,Hamburg,Dubai,11322,30.2,9.8,23.5,9,62.8,78.1,5.0,533.79,20.2,Spring,Medium,23.8,1
V11692,COSCO,Logan Voyager,LNG Carrier,Rotterdam,Shanghai,10725,29.9,3.7,17.3,6,50.8,50.2,2.4,550.58,7.9,Winter,Medium,14.1,1
V11693,Evergreen,James Voyager,Bulk Carrier,Singapore,Hamburg,2312,6.4,1.4,15.0,5,91.3,16.7,7.2,572.91,0.0,Summer,Low,15.2,1
V11694,MSC,Tracie Voyager,Oil Tanker,Dubai,Antwerp,7723,24.8,10.5,21.4,6,92.0,34.3,3.4,478.7,12.6,Spring,High,17.4,1
V11695,MSC,Lauren Voyager,Bulk Carrier,Antwerp,Shanghai,11546,31.1,7.1,19.1,3,67.5,95.2,1.6,506.56,16.1,Summer,Medium,20.6,1
V11696,CMA CGM,Michael Voyager,Bulk Carrier,Colombo,Shanghai,11446,29.8,5.2,16.4,17,65.9,31.2,1.1,771.17,9.7,Autumn,Medium,12.8,1
V11697,Yang Ming,Jonathan Voyager,Bulk Carrier,Los Angeles,Hamburg,3703,12.0,10.3,21.1,9,59.5,72.8,7.9,663.95,0.0,Winter,High,24.8,1
V11698,Maersk,Daniel Voyager,LNG Carrier,Mumbai,Shanghai,6192,13.8,9.4,22.0,7,53.8,67.8,0.4,492.52,0.0,Autumn,Medium,13.5,1
V11699,Evergreen,Stephen Voyager,LNG Carrier,Antwerp,Hamburg,9351,32.3,8.2,21.3,23,50.2,65.0,8.4,642.5,12.5,Autumn,Low,30.5,1
V11700,CMA CGM,Adrian Voyager,Container,Shanghai,Busan,6260,21.6,8.5,23.2,2,67.6,95.6,4.5,558.52,1.0,Summer,High,21.0,1
V11701,ONE,Linda Voyager,Container,Los Angeles,Busan,8447,22.3,6.2,13.1,7,71.3,69.7,1.9,591.24,2.6,Autumn,High,16.4,1
V11702,CMA CGM,Richard Voyager,Bulk Carrier,Hamburg,Busan,10546,25.7,0.3,14.3,21,65.4,12.0,6.2,495.95,9.6,Autumn,High,21.1,1
V11703,MSC,Meredith Voyager,Bulk Carrier,Rotterdam,Los Angeles,2155,7.7,0.0,15.4,23,51.6,34.4,1.8,806.5,7.9,Autumn,Low,8.4,0
V11704,Maersk,Michael Voyager,Oil Tanker,Rotterdam,Antwerp,10680,27.3,1.8,17.2,19,98.4,61.6,4.9,601.2,12.2,Spring,High,22.0,1
V11705,COSCO,Sonya Voyager,Bulk Carrier,Hamburg,Shanghai,7291,22.9,9.7,14.1,15,96.7,43.3,9.8,794.37,10.1,Spring,High,31.9,1
V11706,Evergreen,Mary Voyager,Bulk Carrier,Mumbai,Singapore,1205,4.7,0.9,13.2,10,63.8,76.5,1.0,582.46,12.1,Winter,Low,17.3,1
V11707,Evergreen,Ryan Voyager,Bulk Carrier,Busan,Hamburg,5062,11.5,0.0,16.0,6,67.4,17.9,4.7,485.04,2.2,Winter,High,6.2,0
V11708,Maersk,Melanie Voyager,Container,Los Angeles,Busan,5015,13.4,0.0,12.1,14,66.0,73.2,0.7,684.97,6.1,Summer,High,11.1,0
V11709,MSC,Kevin Voyager,Oil Tanker,Singapore,Hamburg,10700,26.9,1.8,17.3,5,62.6,74.0,6.2,663.21,16.3,Summer,High,29.7,1
V11710,Yang Ming,Yvonne Voyager,Oil Tanker,Antwerp,Colombo,3155,7.2,2.5,20.0,25,88.8,9.8,2.5,459.21,12.8,Summer,Low,14.8,1
V11711,Yang Ming,Christopher Voyager,LNG Carrier,Los Angeles,Hamburg,9436,33.1,9.1,15.8,30,44.6,45.2,9.8,835.58,9.8,Autumn,Medium,34.8,1
V11712,Yang Ming,Dawn Voyager,Bulk Carrier,Los Angeles,Antwerp,11789,29.2,9.8,22.6,11,59.2,47.2,5.3,790.01,0.7,Summer,Medium,18.2,1
V11713,Yang Ming,Peter Voyager,Container,Rotterdam,Antwerp,6858,17.1,3.2,21.1,19,99.2,43.9,0.7,460.17,14.9,Winter,Medium,12.5,1
V11714,MSC,Thomas Voyager,Oil Tanker,Hamburg,Colombo,10787,25.0,2.2,22.7,14,98.7,63.6,2.6,842.39,14.2,Winter,Medium,18.3,1
V11715,MSC,Stephanie Voyager,Bulk Carrier,Mumbai,Los Angeles,5696,21.3,16.6,15.6,8,94.4,16.2,0.6,600.8,2.8,Autumn,High,11.0,0
V11716,MSC,Joshua Voyager,Oil Tanker,Colombo,Shanghai,7843,18.0,11.6,23.9,23,68.0,76.7,7.2,672.95,0.3,Winter,Medium,28.9,1
V11717,Maersk,Deborah Voyager,Container,Singapore,Antwerp,3222,9.4,0.0,13.5,24,55.3,36.4,7.8,589.52,11.7,Summer,Medium,20.6,1
V11718,CMA CGM,Marcus Voyager,Oil Tanker,Dubai,Hamburg,9596,32.1,6.2,18.4,5,40.2,75.6,9.2,487.53,0.0,Winter,High,32.4,1
V11719,COSCO,Donald Voyager,Oil Tanker,Los Angeles,Dubai,3398,13.5,0.6,20.8,30,40.4,75.1,7.1,820.17,3.0,Autumn,High,24.7,1
V11720,ONE,John Voyager,Oil Tanker,Busan,Mumbai,1748,4.4,3.0,15.9,26,70.0,87.2,9.4,705.3,12.2,Winter,Medium,33.5,1
V11721,Maersk,Anne Voyager,Oil Tanker,Antwerp,Los Angeles,7528,16.9,2.1,13.2,24,89.5,45.5,0.3,578.38,7.8,Winter,High,8.8,0
V11722,Yang Ming,David Voyager,Bulk Carrier,Busan,Rotterdam,4798,18.7,8.0,17.0,24,85.6,52.2,3.8,818.34,13.3,Summer,High,24.3,1
V11723,CMA CGM,Eric Voyager,Bulk Carrier,Singapore,Rotterdam,3788,10.2,9.2,16.4,4,88.4,32.7,3.3,470.15,0.0,Autumn,High,13.3,1
V11724,Maersk,Heather Voyager,LNG Carrier,Singapore,Hamburg,7917,26.9,4.9,17.5,11,59.7,98.9,9.6,684.69,16.7,Summer,Medium,37.4,1
V11725,ONE,Kathryn Voyager,LNG Carrier,Busan,Mumbai,8154,22.8,0.0,19.7,15,86.4,25.9,8.9,474.16,2.0,Autumn,High,18.7,1
V11726,Yang Ming,Bruce Voyager,Oil Tanker,Antwerp,Rotterdam,7040,24.2,0.0,20.5,30,84.1,43.9,7.5,563.11,13.8,Spring,Low,21.6,1
V11727,Maersk,Leah Voyager,Container,Hamburg,Los Angeles,5949,17.8,8.2,20.7,2,83.9,86.2,0.8,727.57,1.4,Summer,High,18.1,1
V11728,ONE,Michelle Voyager,LNG Carrier,Los Angeles,Shanghai,2888,6.9,4.6,20.0,29,46.8,56.8,9.5,737.05,5.1,Summer,High,29.7,1
V11729,Hapag-Lloyd,Donna Voyager,LNG Carrier,Rotterdam,Mumbai,4364,16.3,1.0,16.2,26,88.6,50.2,6.3,745.66,11.5,Summer,Medium,22.8,1
V11730,Maersk,Nathan Voyager,Oil Tanker,Dubai,Busan,4784,15.7,3.0,23.1,7,59.9,57.3,8.4,831.73,7.5,Autumn,High,22.5,1
V11731,Yang Ming,Robert Voyager,Oil Tanker,Dubai,Shanghai,9005,25.3,5.0,21.5,8,55.7,25.3,3.6,548.78,10.0,Spring,Low,10.1,0
V11732,MSC,Eric Voyager,LNG Carrier,Rotterdam,Colombo,9228,21.4,11.5,16.0,20,91.5,54.6,9.0,595.35,12.9,Summer,High,30.4,1
V11733,ONE,Gerald Voyager,Container,Rotterdam,Hamburg,7178,20.1,0.0,17.2,10,71.7,65.3,1.7,648.4,13.1,Autumn,Low,18.2,1
V11734,Maersk,Sharon Voyager,LNG Carrier,Rotterdam,Colombo,7479,29.4,9.1,12.8,29,82.7,18.5,3.3,520.7,0.0,Winter,Medium,17.4,1
V11735,Yang Ming,Tammy Voyager,LNG Carrier,Shanghai,Rotterdam,3275,9.3,2.2,20.3,26,95.9,97.6,5.7,642.97,9.4,Summer,High,27.6,1
V11736,Yang Ming,Judy Voyager,Oil Tanker,Hamburg,Antwerp,6918,19.1,14.0,20.6,3,89.4,96.5,5.6,657.38,8.8,Spring,Low,31.4,1
V11737,Hapag-Lloyd,Lisa Voyager,Container,Dubai,Singapore,7294,20.1,5.6,22.7,6,88.5,35.4,6.1,715.38,0.8,Spring,Low,11.9,0
V11738,Hapag-Lloyd,Hunter Voyager,LNG Carrier,Singapore,Hamburg,6692,24.4,6.2,22.5,15,74.4,13.0,1.7,473.17,0.0,Spring,High,7.1,0
V11739,Maersk,Natasha Voyager,Oil Tanker,Dubai,Mumbai,5111,11.6,6.7,15.7,2,48.3,42.3,7.0,775.71,8.7,Autumn,Low,22.2,1
V11740,ONE,Daniel Voyager,LNG Carrier,Shanghai,Hamburg,8387,26.8,11.2,16.3,24,51.2,10.7,7.9,469.06,10.8,Spring,Low,23.7,1
V11741,ONE,Francisco Voyager,Oil Tanker,Los Angeles,Mumbai,9872,37.2,16.3,17.2,10,93.7,48.4,2.6,763.2,6.7,Winter,Medium,18.3,1
V11742,Hapag-Lloyd,Tyler Voyager,Container,Mumbai,Colombo,5102,16.9,2.2,18.4,7,55.2,99.8,8.8,557.47,0.0,Spring,High,31.7,1
V11743,CMA CGM,Kevin Voyager,LNG Carrier,Rotterdam,Antwerp,1699,6.4,11.4,20.2,18,59.3,49.8,8.6,785.13,12.4,Spring,High,32.7,1
V11744,MSC,Colleen Voyager,Oil Tanker,Singapore,Antwerp,3565,11.1,12.2,20.6,15,91.9,76.3,6.0,848.96,6.5,Summer,Low,28.6,1
V11745,MSC,Regina Voyager,Oil Tanker,Shanghai,Busan,9036,25.6,1.9,12.9,27,83.0,70.0,8.1,500.54,7.1,Summer,Medium,28.9,1
V11746,CMA CGM,Joseph Voyager,Oil Tanker,Antwerp,Busan,5655,13.3,0.0,19.1,30,65.8,94.9,5.1,762.69,4.3,Winter,High,23.7,1
V11747,ONE,Manuel Voyager,Container,Rotterdam,Hamburg,1272,3.4,5.6,17.3,26,80.4,92.2,4.8,620.2,5.3,Autumn,High,26.8,1
V11748,CMA CGM,Krista Voyager,Bulk Carrier,Colombo,Rotterdam,7359,24.1,2.5,18.7,28,56.3,85.0,8.3,784.64,0.7,Spring,Medium,30.0,1
V11749,Yang Ming,Martin Voyager,LNG Carrier,Singapore,Shanghai,1136,3.5,11.2,22.7,25,71.8,15.5,0.9,802.18,4.4,Winter,Medium,9.5,0
V11750,MSC,Pamela Voyager,Bulk Carrier,Singapore,Shanghai,3405,9.2,10.2,21.1,4,70.0,78.8,2.1,619.78,8.3,Spring,Low,21.2,1
V11751,ONE,Austin Voyager,Container,Colombo,Mumbai,4564,16.9,8.4,18.7,8,61.2,71.3,3.4,454.3,6.1,Winter,Low,22.0,1
V11752,COSCO,Monica Voyager,LNG Carrier,Hamburg,Rotterdam,9960,26.8,1.2,18.9,8,90.9,12.7,9.2,815.51,10.4,Summer,Medium,22.7,1
V11753,COSCO,Robin Voyager,LNG Carrier,Rotterdam,Busan,6134,20.8,4.2,18.0,17,65.0,48.5,3.8,816.95,0.5,Winter,Low,15.9,1
V11754,ONE,Brandon Voyager,Oil Tanker,Mumbai,Antwerp,9224,24.5,6.2,21.1,10,54.0,70.3,5.9,810.43,3.0,Autumn,Low,19.1,1
V11755,MSC,Nicholas Voyager,Oil Tanker,Antwerp,Singapore,11043,29.5,0.0,13.1,17,70.2,64.0,0.8,766.85,6.5,Summer,High,13.2,1
V11756,Hapag-Lloyd,Carmen Voyager,Container,Dubai,Shanghai,690,2.6,15.2,21.5,2,60.0,45.3,2.7,605.08,7.7,Summer,Low,15.7,1
V11757,CMA CGM,Alicia Voyager,Bulk Carrier,Hamburg,Singapore,5839,22.1,5.0,21.7,2,53.1,49.7,0.2,513.58,15.5,Autumn,High,12.0,1
V11758,Maersk,Eric Voyager,Bulk Carrier,Los Angeles,Antwerp,4068,11.0,11.6,18.6,30,77.9,26.5,2.0,534.85,9.1,Spring,Medium,18.2,1
V11759,Maersk,Alexis Voyager,Container,Colombo,Mumbai,3175,10.1,15.3,22.7,22,55.6,50.7,6.0,474.36,0.0,Winter,Low,24.8,1
V11760,Maersk,Phyllis Voyager,Bulk Carrier,Shanghai,Dubai,8140,22.1,5.5,16.4,26,53.9,98.9,7.4,737.99,2.3,Summer,Medium,29.7,1
V11761,MSC,Christopher Voyager,Oil Tanker,Colombo,Dubai,11045,28.7,14.5,13.7,24,94.4,82.7,0.9,693.63,16.0,Autumn,High,21.7,1
V11762,Evergreen,Vanessa Voyager,LNG Carrier,Dubai,Singapore,11548,28.8,2.2,12.5,28,49.0,36.2,1.0,643.69,13.7,Spring,Medium,14.0,1
V11763,Yang Ming,Daniel Voyager,LNG Carrier,Hamburg,Mumbai,10180,24.8,5.9,18.2,19,93.0,95.3,1.3,602.14,0.0,Spring,Low,15.8,1
V11764,ONE,Thomas Voyager,LNG Carrier,Los Angeles,Colombo,8156,24.8,0.0,22.4,23,61.4,72.4,1.2,757.01,0.0,Spring,Low,7.7,0
V11765,Yang Ming,Tonya Voyager,Bulk Carrier,Rotterdam,Los Angeles,8421,21.0,1.4,17.4,1,50.0,31.0,8.7,792.2,3.4,Summer,Low,19.7,1
V11766,ONE,Melissa Voyager,LNG Carrier,Singapore,Colombo,4600,14.9,11.1,18.0,19,41.8,18.5,7.1,499.58,2.6,Spring,Low,24.8,1
V11767,COSCO,Amanda Voyager,Bulk Carrier,Singapore,Mumbai,2857,6.8,3.6,12.6,10,44.8,20.3,8.2,718.06,10.6,Spring,High,24.5,1
V11768,MSC,Dennis Voyager,Container,Busan,Shanghai,9987,39.6,1.5,17.8,29,68.3,29.3,5.9,565.15,6.0,Summer,Low,17.7,1
V11769,ONE,Carrie Voyager,LNG Carrier,Busan,Colombo,10766,29.4,7.9,14.3,16,65.9,95.5,2.7,617.73,7.2,Spring,High,22.1,1
V11770,Yang Ming,Dana Voyager,Container,Shanghai,Dubai,7432,17.9,6.6,18.3,21,67.1,89.2,1.5,585.59,10.0,Spring,High,25.0,1
V11771,MSC,Larry Voyager,Container,Colombo,Dubai,9856,30.8,6.3,21.5,15,75.7,56.7,6.6,486.46,8.1,Autumn,Medium,25.0,1
V11772,MSC,Terrance Voyager,Oil Tanker,Rotterdam,Hamburg,4151,16.3,1.3,13.2,26,63.7,51.7,0.8,587.53,0.0,Winter,Low,8.9,0
V11773,COSCO,Rebecca Voyager,Oil Tanker,Dubai,Hamburg,10316,29.4,11.4,12.1,10,81.4,30.4,1.6,689.5,15.4,Winter,Low,14.6,1
V11774,MSC,David Voyager,Oil Tanker,Colombo,Shanghai,9029,31.3,9.3,22.2,11,79.4,20.4,1.1,823.68,0.0,Spring,Low,8.4,0
V11775,Evergreen,Diana Voyager,LNG Carrier,Los Angeles,Singapore,10785,29.0,8.0,16.5,14,93.2,6.5,3.9,610.67,0.0,Spring,Low,14.1,1
V11776,MSC,Michael Voyager,Oil Tanker,Antwerp,Hamburg,9230,21.7,14.7,21.6,20,64.9,56.0,5.0,802.08,7.6,Summer,High,25.2,1
V11777,Hapag-Lloyd,Christina Voyager,Bulk Carrier,Dubai,Rotterdam,10542,33.1,13.4,16.7,8,95.0,75.7,4.4,478.64,1.2,Spring,Medium,21.7,1
V11778,COSCO,Jennifer Voyager,Oil Tanker,Mumbai,Shanghai,2982,6.9,1.8,19.3,6,99.5,12.5,0.1,695.5,8.2,Spring,Low,5.6,0
V11779,MSC,Tim Voyager,LNG Carrier,Antwerp,Singapore,7038,26.0,3.2,14.1,27,96.9,73.2,2.3,451.98,6.2,Autumn,Medium,17.1,1
V11780,CMA CGM,Kaitlyn Voyager,LNG Carrier,Los Angeles,Antwerp,7947,22.4,3.5,23.8,24,52.3,85.3,2.1,593.38,3.4,Winter,Low,14.3,1
V11781,Maersk,Melissa Voyager,Bulk Carrier,Los Angeles,Antwerp,8191,26.6,0.0,22.9,16,99.1,56.1,1.5,525.99,6.7,Winter,High,7.0,0
V11782,Hapag-Lloyd,James Voyager,Bulk Carrier,Antwerp,Hamburg,3379,9.2,9.8,17.2,10,68.3,6.8,8.4,672.92,4.6,Autumn,Low,22.4,1
V11783,CMA CGM,Jeffrey Voyager,Bulk Carrier,Antwerp,Busan,5250,16.9,4.1,21.2,13,41.6,30.8,9.0,532.91,6.5,Summer,Medium,26.2,1
V11784,CMA CGM,David Voyager,Container,Dubai,Antwerp,5995,15.7,0.0,23.0,21,50.5,54.4,9.2,452.31,0.0,Winter,High,22.4,1
V11785,MSC,Sheri Voyager,Oil Tanker,Hamburg,Los Angeles,8790,21.6,3.5,14.2,9,53.7,76.2,4.4,845.03,10.2,Summer,Low,24.6,1
V11786,COSCO,Jeremiah Voyager,Oil Tanker,Colombo,Mumbai,7963,28.2,0.5,14.8,5,57.2,42.1,4.3,700.22,11.6,Winter,Medium,15.9,1
V11787,Maersk,Christopher Voyager,LNG Carrier,Antwerp,Hamburg,4178,9.3,6.4,12.8,8,84.2,13.6,7.3,454.92,0.6,Autumn,Low,18.6,1
V11788,ONE,Cody Voyager,Bulk Carrier,Shanghai,Busan,1626,4.6,5.9,17.3,13,52.9,10.9,1.2,601.14,1.4,Spring,Medium,4.6,0
V11789,MSC,Richard Voyager,Bulk Carrier,Mumbai,Antwerp,9443,23.2,9.8,23.2,28,77.4,10.1,6.2,786.0,5.3,Winter,Medium,20.2,1
V11790,Maersk,Olivia Voyager,LNG Carrier,Busan,Mumbai,8939,25.2,3.3,16.6,28,99.2,64.5,7.6,537.38,15.8,Spring,Medium,28.7,1
V11791,Maersk,Daniel Voyager,Oil Tanker,Rotterdam,Colombo,840,2.6,13.4,22.0,28,68.2,74.6,4.2,653.93,9.0,Summer,Low,26.7,1
V11792,COSCO,Jeremy Voyager,LNG Carrier,Shanghai,Antwerp,8873,21.0,1.0,15.2,9,89.9,3.0,1.8,697.02,12.4,Spring,High,11.0,0
V11793,Maersk,Jack Voyager,Oil Tanker,Antwerp,Rotterdam,3176,12.0,4.4,18.9,25,81.8,87.4,6.8,609.65,0.0,Autumn,Low,23.4,1
V11794,Hapag-Lloyd,Donna Voyager,Oil Tanker,Busan,Hamburg,1778,5.5,0.4,17.7,12,72.2,73.0,1.4,509.58,10.7,Autumn,High,15.4,1
V11795,COSCO,Mark Voyager,Oil Tanker,Mumbai,Hamburg,8233,25.2,3.8,22.3,3,67.6,73.6,5.1,671.55,4.6,Autumn,High,22.9,1
V11796,ONE,Terri Voyager,Oil Tanker,Dubai,Los Angeles,4685,13.3,6.2,14.7,8,59.2,91.5,3.8,810.89,9.2,Summer,Low,23.5,1
V11797,ONE,Elizabeth Voyager,Container,Hamburg,Colombo,9977,38.3,5.9,18.3,12,83.9,42.7,4.5,841.14,2.1,Winter,High,17.9,1
V11798,Yang Ming,April Voyager,Container,Colombo,Shanghai,10808,31.7,0.3,13.3,3,94.1,68.8,0.8,758.28,12.5,Autumn,High,13.5,1
V11799,Evergreen,Barbara Voyager,Oil Tanker,Shanghai,Colombo,7970,25.7,10.7,18.7,13,76.2,34.0,5.4,663.0,19.4,Summer,Medium,26.7,1
V11800,Hapag-Lloyd,Nicole Voyager,Oil Tanker,Singapore,Mumbai,4863,12.6,12.6,18.7,17,54.4,66.0,6.0,660.52,12.5,Winter,Medium,27.1,1
